0;0;0;0;sea;false;ocean;0
7533;74;57;89;sea;false;ocean;0
7534;201;146;162;sea;false;ocean;0
7535;62;53;91;sea;false;ocean;0
7536;115;170;3;sea;false;ocean;0
7537;2;210;6;sea;false;ocean;0
7538;6;215;218;sea;false;ocean;0
7539;225;4;198;sea;false;ocean;0
7540;39;82;161;sea;false;ocean;0
7541;161;4;35;sea;false;ocean;0
7542;210;144;221;sea;false;ocean;0
7543;181;118;168;sea;false;ocean;0
7544;112;154;89;sea;false;ocean;0
7545;208;139;206;sea;false;ocean;0
7546;83;14;89;sea;false;ocean;0
7547;34;100;32;sea;false;ocean;0
7548;77;51;4;sea;false;ocean;0
7549;17;62;137;sea;false;ocean;0
7550;241;18;10;sea;false;ocean;0
7551;217;121;101;sea;false;ocean;0
7552;114;97;97;sea;false;ocean;0
7553;206;227;170;sea;false;ocean;0
7554;5;198;88;sea;false;ocean;0
7555;147;3;144;sea;false;ocean;0
7556;7;204;147;sea;false;ocean;0
7557;40;225;48;sea;false;ocean;0
7558;228;9;37;sea;false;ocean;0
7559;223;167;119;sea;false;ocean;0
7560;100;215;32;sea;false;ocean;0
7561;85;100;134;sea;false;ocean;0
7562;64;96;136;sea;false;ocean;0
7563;191;14;199;sea;false;ocean;0
7564;238;96;205;sea;false;ocean;0
7565;208;31;121;sea;false;ocean;0
7566;221;4;37;sea;false;ocean;0
7567;86;252;13;sea;false;ocean;0
7568;204;136;187;sea;false;ocean;0
7569;34;167;1;sea;false;ocean;0
7570;237;77;236;sea;false;ocean;0
7571;136;69;86;sea;false;ocean;0
7572;186;230;175;sea;false;ocean;0
7573;207;90;46;sea;false;ocean;0
7574;229;152;154;sea;false;ocean;0
7575;135;179;232;land;false;ocean;1
7576;105;75;207;sea;false;ocean;0
7577;22;75;198;sea;false;ocean;0
7578;78;44;64;sea;false;ocean;0
7579;184;204;33;sea;false;ocean;0
7580;228;64;195;sea;false;ocean;0
7581;143;82;213;sea;false;ocean;0
7582;151;119;235;sea;false;ocean;0
7583;63;118;222;sea;false;ocean;0
7584;185;227;63;sea;false;ocean;0
7585;71;250;10;sea;false;ocean;0
7586;69;254;197;sea;false;ocean;0
7587;85;146;115;sea;false;ocean;0
7588;200;233;150;sea;false;ocean;0
7589;251;11;17;sea;false;ocean;0
7590;170;18;112;sea;false;ocean;0
7591;62;202;209;sea;false;ocean;0
7592;64;65;125;sea;false;ocean;0
7593;5;76;129;sea;false;ocean;0
7594;208;16;37;sea;false;ocean;0
7595;75;107;11;sea;false;ocean;0
7596;62;128;179;sea;false;ocean;0
7597;242;112;3;sea;false;ocean;0
7598;71;69;88;sea;false;ocean;0
7599;41;24;172;sea;false;ocean;0
7600;147;204;135;sea;false;ocean;0
7601;27;182;129;sea;false;ocean;0
7602;91;211;149;sea;false;ocean;0
7603;9;164;154;sea;false;ocean;0
7604;253;90;34;sea;false;ocean;0
7605;21;226;14;sea;false;ocean;0
7606;165;103;196;sea;false;ocean;0
7607;240;70;132;sea;false;ocean;0
7608;71;232;169;sea;false;ocean;0
7609;86;181;13;sea;false;ocean;0
7610;6;163;67;sea;false;ocean;0
7611;19;163;139;sea;false;ocean;0
7612;98;187;1;sea;false;ocean;0
7613;60;171;25;sea;false;ocean;0
7614;83;8;190;sea;false;ocean;0
7615;227;100;55;sea;false;ocean;0
7616;236;59;251;sea;false;ocean;0
7617;181;46;103;sea;false;ocean;0
7618;201;188;72;sea;false;ocean;0
7619;11;66;12;sea;false;ocean;0
7620;251;210;105;sea;false;ocean;0
7621;199;66;43;sea;false;ocean;0
7622;75;17;63;sea;false;ocean;0
7623;75;218;104;sea;false;ocean;0
7624;18;23;199;sea;false;ocean;0
7625;84;51;111;sea;false;ocean;0
7626;40;182;114;sea;false;ocean;0
7627;119;117;158;sea;false;ocean;0
7628;133;10;234;sea;false;ocean;0
7629;132;222;43;sea;false;ocean;0
7630;193;37;41;sea;false;ocean;0
7631;160;199;130;sea;false;ocean;0
7632;63;92;129;sea;false;ocean;0
7633;72;194;151;sea;false;ocean;0
7634;248;219;103;sea;false;ocean;0
7635;122;168;51;sea;false;ocean;0
7636;152;95;112;sea;false;ocean;0
7637;125;207;153;sea;false;ocean;0
7638;22;75;91;sea;false;ocean;0
7639;145;65;172;sea;false;ocean;0
7640;153;255;208;sea;false;ocean;0
7641;115;12;176;sea;false;ocean;0
7642;119;47;71;sea;false;ocean;0
7643;105;101;164;sea;false;ocean;0
7644;157;75;241;sea;false;ocean;0
7645;135;50;141;sea;false;ocean;0
7646;110;86;198;sea;false;ocean;0
7647;46;198;96;sea;false;ocean;0
7648;174;10;34;sea;false;ocean;0
7649;100;54;236;sea;false;ocean;0
7650;118;0;84;sea;false;ocean;0
7651;133;208;160;sea;false;ocean;0
7652;92;127;172;sea;false;ocean;0
7653;137;69;239;sea;false;ocean;0
7654;8;42;177;sea;false;ocean;0
7655;61;190;149;sea;false;ocean;0
7656;81;41;219;sea;false;ocean;0
7657;211;57;100;sea;false;ocean;0
7658;188;153;184;sea;false;ocean;0
7659;134;125;116;sea;false;ocean;0
7660;63;223;99;sea;false;ocean;0
7661;111;255;117;sea;false;ocean;0
7662;108;76;170;sea;false;ocean;0
7663;22;211;20;sea;false;ocean;0
7664;131;122;197;sea;false;ocean;0
7665;92;150;242;sea;false;ocean;0
7666;74;90;68;sea;false;ocean;0
7667;175;59;28;sea;false;ocean;0
7668;186;152;110;sea;false;ocean;0
7669;33;166;85;sea;false;ocean;0
7670;69;206;212;sea;false;ocean;0
7671;120;202;229;sea;false;ocean;0
7672;22;134;164;sea;false;ocean;0
7673;92;176;142;sea;false;ocean;0
7674;154;31;60;sea;false;ocean;0
7675;129;46;28;sea;false;ocean;0
7676;43;43;3;sea;false;ocean;0
7677;32;89;242;sea;false;ocean;0
7678;23;101;70;sea;false;ocean;0
7679;128;21;51;sea;false;ocean;0
7680;184;202;63;sea;false;ocean;0
7681;46;166;255;sea;false;ocean;0
7682;43;47;223;sea;false;ocean;0
7683;163;151;59;sea;false;ocean;0
7684;198;233;131;sea;false;ocean;0
7685;243;155;245;sea;false;ocean;0
7686;102;123;86;sea;false;ocean;0
7687;222;223;218;sea;false;ocean;0
7688;227;133;201;sea;false;ocean;0
7689;22;237;111;sea;false;ocean;0
7690;44;84;178;sea;false;ocean;0
7691;94;5;27;sea;false;ocean;0
7692;102;172;194;sea;false;ocean;0
7693;123;213;214;sea;false;ocean;0
7694;237;11;10;sea;false;ocean;0
7695;180;111;87;sea;false;ocean;0
7696;148;208;88;sea;false;ocean;0
7697;213;250;68;sea;false;ocean;0
7698;251;17;157;sea;false;ocean;0
7699;70;71;135;sea;false;ocean;0
7700;5;147;31;sea;false;ocean;0
7701;244;50;102;sea;false;ocean;0
7702;52;218;222;sea;false;ocean;0
7703;10;21;99;sea;false;ocean;0
7704;143;221;160;sea;false;ocean;0
7705;37;145;109;sea;false;ocean;0
7706;156;14;181;sea;false;ocean;0
7707;44;113;119;sea;false;ocean;0
7708;224;169;29;sea;false;ocean;0
7709;41;95;26;sea;false;ocean;0
7710;101;200;149;sea;false;ocean;0
7711;130;86;132;sea;false;ocean;0
7712;98;178;254;sea;false;ocean;0
7713;95;128;89;sea;false;ocean;0
7714;63;234;217;sea;false;ocean;0
7715;62;121;21;sea;false;ocean;0
7716;238;88;190;sea;false;ocean;0
7717;141;63;81;sea;false;ocean;0
7718;157;119;76;sea;false;ocean;0
7719;243;61;147;sea;false;ocean;0
7720;181;247;180;sea;false;ocean;0
7721;245;229;116;sea;false;ocean;0
7722;57;79;96;sea;false;ocean;0
7723;245;101;36;sea;false;ocean;0
7724;44;187;72;sea;false;ocean;0
7725;53;188;197;sea;false;ocean;0
7726;254;198;17;sea;false;ocean;0
7727;203;146;231;sea;false;ocean;0
7728;21;120;151;sea;false;ocean;0
7729;42;115;200;sea;false;ocean;0
7730;211;251;178;sea;false;ocean;0
7731;180;88;125;sea;false;ocean;0
7732;208;81;93;sea;false;ocean;0
7733;64;212;49;sea;false;ocean;0
7734;102;30;185;sea;false;ocean;0
7735;211;154;103;sea;false;ocean;0
7736;223;193;82;sea;false;ocean;0
7737;40;224;90;sea;false;ocean;0
7738;168;246;192;sea;false;ocean;0
7739;177;64;23;sea;false;ocean;0
7740;7;188;67;sea;false;ocean;0
7741;41;152;173;sea;false;ocean;0
7742;110;241;191;sea;false;ocean;0
7743;80;50;77;sea;false;ocean;0
7744;97;141;54;sea;false;ocean;0
7745;99;127;156;sea;false;ocean;0
7746;185;36;32;sea;false;ocean;0
7747;115;100;36;sea;false;ocean;0
7748;30;84;175;sea;false;ocean;0
7749;16;3;138;sea;false;ocean;0
7750;238;14;170;sea;false;ocean;0
7751;53;116;138;sea;false;ocean;0
7752;40;71;144;sea;false;ocean;0
7753;198;5;105;sea;false;ocean;0
7754;147;183;195;sea;false;ocean;0
7755;182;128;93;sea;false;ocean;0
7756;234;20;253;sea;false;ocean;0
7757;130;226;42;sea;false;ocean;0
7758;228;19;52;sea;false;ocean;0
7759;108;102;88;sea;false;ocean;0
7760;115;89;162;sea;false;ocean;0
7761;252;206;250;sea;false;ocean;0
7762;79;153;121;sea;false;ocean;0
7763;82;88;17;sea;false;ocean;0
7764;12;223;135;sea;false;ocean;0
7765;66;147;200;sea;false;ocean;0
7766;89;16;233;sea;false;ocean;0
7767;234;32;182;sea;false;ocean;0
7768;36;63;252;sea;false;ocean;0
7769;91;206;48;sea;false;ocean;0
7770;174;176;106;sea;false;ocean;0
7771;155;81;196;sea;false;ocean;0
7772;147;4;246;sea;false;ocean;0
7773;140;81;206;sea;false;ocean;0
7774;94;59;192;sea;false;ocean;0
7775;18;47;58;sea;false;ocean;0
7776;137;249;195;sea;false;ocean;0
7777;42;159;196;sea;false;ocean;0
7778;11;24;135;sea;false;ocean;0
7779;119;129;234;sea;false;ocean;0
7780;111;177;183;sea;false;ocean;0
7781;234;13;98;sea;false;ocean;0
7782;143;17;168;sea;false;ocean;0
7783;248;43;161;sea;false;ocean;0
7784;9;121;178;sea;false;ocean;0
7785;249;69;98;sea;false;ocean;0
7786;131;48;160;sea;false;ocean;0
7787;102;248;206;sea;false;ocean;0
7788;107;188;66;sea;false;ocean;0
7789;97;110;164;sea;false;ocean;0
7790;84;138;166;sea;false;ocean;0
7791;135;96;97;sea;false;ocean;0
7792;215;151;35;sea;false;ocean;0
7793;175;158;133;sea;false;ocean;0
7794;41;19;199;sea;false;ocean;0
7795;136;102;121;sea;false;ocean;0
7796;19;201;252;sea;false;ocean;0
7797;16;97;131;sea;false;ocean;0
7798;19;205;231;sea;false;ocean;0
7799;169;13;193;sea;false;ocean;0
7800;55;138;198;sea;false;ocean;0
7801;228;168;176;sea;false;ocean;0
7802;238;154;75;sea;false;ocean;0
7803;47;121;73;sea;false;ocean;0
7804;252;252;137;sea;false;ocean;0
7805;143;27;165;sea;false;ocean;0
7806;245;76;237;sea;false;ocean;0
7807;214;149;197;sea;false;ocean;0
7808;36;59;147;sea;false;ocean;0
7809;37;145;187;sea;false;ocean;0
7810;21;252;160;sea;false;ocean;0
7811;253;158;158;sea;false;ocean;0
7812;21;7;177;sea;false;ocean;0
7813;98;150;123;sea;false;ocean;0
7814;126;168;152;sea;false;ocean;0
7815;36;188;141;sea;false;ocean;0
7816;222;45;23;sea;false;ocean;0
7817;159;7;230;sea;false;ocean;0
7818;124;172;83;sea;false;ocean;0
7819;209;247;181;sea;false;ocean;0
7820;253;194;216;sea;false;ocean;0
7821;32;135;170;sea;false;ocean;0
7822;209;44;106;sea;false;ocean;0
7823;225;204;213;sea;false;ocean;0
7824;116;119;234;sea;false;ocean;0
7825;218;244;208;sea;false;ocean;0
7826;189;181;166;sea;false;ocean;0
7827;217;19;138;sea;false;ocean;0
7828;197;84;171;sea;false;ocean;0
7829;241;39;29;sea;false;ocean;0
7830;94;143;93;sea;false;ocean;0
7831;250;233;69;sea;false;ocean;0
7832;155;195;121;sea;false;ocean;0
7833;120;13;139;sea;false;ocean;0
7834;192;252;73;sea;false;ocean;0
7835;142;224;163;sea;false;ocean;0
7836;214;7;38;sea;false;ocean;0
7837;214;94;175;sea;false;ocean;0
7838;127;122;209;sea;false;ocean;0
7839;244;75;126;sea;false;ocean;0
7840;34;42;139;sea;false;ocean;0
7841;39;146;89;sea;false;ocean;0
7842;94;173;106;sea;false;ocean;0
7843;162;141;5;sea;false;ocean;0
7844;40;57;219;sea;false;ocean;0
7845;212;84;4;sea;false;ocean;0
7846;247;87;165;sea;false;ocean;0
7847;193;236;112;sea;false;ocean;0
7848;176;86;5;sea;false;ocean;0
7849;235;73;252;sea;false;ocean;0
7850;243;33;225;sea;false;ocean;0
7851;142;38;180;sea;false;ocean;0
7852;174;191;199;sea;false;ocean;0
7853;145;32;19;sea;false;ocean;0
7854;36;61;227;sea;false;ocean;0
7855;101;20;210;sea;false;ocean;0
7856;87;244;33;sea;false;ocean;0
7857;162;221;217;sea;false;ocean;0
7858;133;71;115;sea;false;ocean;0
7859;36;138;77;sea;false;ocean;0
7860;143;245;102;sea;false;ocean;0
7861;193;188;36;sea;false;ocean;0
7862;202;114;255;sea;false;ocean;0
7863;211;142;175;sea;false;ocean;0
7864;12;91;185;sea;false;ocean;0
7865;172;93;203;sea;false;ocean;0
7866;176;192;51;sea;false;ocean;0
7867;138;165;149;sea;false;ocean;0
7868;238;164;114;sea;false;ocean;0
7869;113;178;230;sea;false;ocean;0
7870;196;107;227;sea;false;ocean;0
7871;167;249;197;sea;false;ocean;0
7872;87;29;60;sea;false;ocean;0
7873;102;1;123;sea;false;ocean;0
7874;255;27;123;sea;false;ocean;0
7875;157;186;120;sea;false;ocean;0
7876;14;132;110;sea;false;ocean;0
7877;52;9;226;sea;false;ocean;0
7878;137;92;105;sea;false;ocean;0
7879;97;25;190;sea;false;ocean;0
7880;203;218;94;sea;false;ocean;0
7881;216;129;109;sea;false;ocean;0
7882;188;127;150;sea;false;ocean;0
7883;85;166;74;sea;false;ocean;0
7884;168;253;171;sea;false;ocean;0
7885;30;159;243;sea;false;ocean;0
7886;215;16;145;sea;false;ocean;0
7887;105;55;151;sea;false;ocean;0
7888;159;224;179;sea;false;ocean;0
7889;2;239;60;sea;false;ocean;0
7890;73;213;24;sea;false;ocean;0
7891;217;4;164;sea;false;ocean;0
7892;13;121;135;sea;false;ocean;0
7893;30;194;109;sea;false;ocean;0
7894;245;133;246;sea;false;ocean;0
7895;54;108;220;sea;false;ocean;0
7896;192;224;143;sea;false;ocean;0
7897;74;65;99;sea;false;ocean;0
7898;60;106;52;sea;false;ocean;0
7899;39;195;55;sea;false;ocean;0
7900;163;172;184;sea;false;ocean;0
7901;66;208;200;sea;false;ocean;0
7902;176;171;95;sea;false;ocean;0
7903;43;206;30;sea;false;ocean;0
7904;203;211;49;sea;false;ocean;0
7905;219;125;11;sea;false;ocean;0
7906;230;198;46;sea;false;ocean;0
7907;203;187;142;sea;false;ocean;0
7908;211;118;6;sea;false;ocean;0
7909;74;211;212;sea;false;ocean;0
7910;168;97;190;sea;false;ocean;0
7911;66;164;150;sea;false;ocean;0
7912;54;124;255;sea;false;ocean;0
7913;3;44;5;sea;false;ocean;0
7914;124;9;46;sea;false;ocean;0
7915;236;192;131;sea;false;ocean;0
7916;53;182;209;sea;false;ocean;0
7917;59;6;80;sea;false;ocean;0
7918;16;106;36;sea;false;ocean;0
7919;125;242;238;sea;false;ocean;0
7920;236;196;151;sea;false;ocean;0
7921;188;14;152;sea;false;ocean;0
7922;93;176;44;sea;false;ocean;0
7923;241;144;218;sea;false;ocean;0
7924;135;170;52;sea;false;ocean;0
7925;44;253;37;sea;false;ocean;0
7926;22;247;253;sea;false;ocean;0
7927;32;151;76;sea;false;ocean;0
7928;112;158;120;sea;false;ocean;0
7929;49;20;125;sea;false;ocean;0
7930;13;187;160;sea;false;ocean;0
7931;134;118;30;sea;false;ocean;0
7932;73;121;61;sea;false;ocean;0
7933;5;240;255;sea;false;ocean;0
7934;102;0;46;sea;false;ocean;0
7935;150;99;207;sea;false;ocean;0
7936;163;29;189;sea;false;ocean;0
7937;181;186;210;sea;false;ocean;0
7938;109;35;27;sea;false;ocean;0
7939;3;210;114;sea;false;ocean;0
7940;193;98;188;sea;false;ocean;0
7941;198;37;7;sea;false;ocean;0
7942;78;9;101;sea;false;ocean;0
7943;151;252;188;sea;false;ocean;0
7944;114;51;125;sea;false;ocean;0
7945;175;221;151;sea;false;ocean;0
7946;121;185;187;sea;false;ocean;0
7947;141;248;1;sea;false;ocean;0
7948;221;234;235;sea;false;ocean;0
7949;101;36;152;sea;false;ocean;0
7950;77;148;139;sea;false;ocean;0
7951;254;59;48;sea;false;ocean;0
7952;56;175;119;sea;false;ocean;0
7953;7;36;17;sea;false;ocean;0
7954;216;227;197;sea;false;ocean;0
7955;71;102;79;sea;false;ocean;0
7956;87;85;116;sea;false;ocean;0
7957;211;147;166;sea;false;ocean;0
7958;232;227;181;sea;false;ocean;0
7959;71;62;71;sea;false;ocean;0
7960;122;207;96;sea;false;ocean;0
7961;41;73;133;sea;false;ocean;0
7962;205;77;14;sea;false;ocean;0
7963;224;107;191;sea;false;ocean;0
7964;36;115;137;sea;false;ocean;0
7965;94;74;174;sea;false;ocean;0
7966;227;129;205;sea;false;ocean;0
7967;15;115;23;sea;false;ocean;0
7968;106;237;41;sea;false;ocean;0
7969;242;49;76;sea;false;ocean;0
7970;195;22;224;sea;false;ocean;0
7971;101;229;209;sea;false;ocean;0
7972;65;144;112;sea;false;ocean;0
7973;169;155;65;sea;false;ocean;0
7974;80;43;171;sea;false;ocean;0
7975;117;5;200;sea;false;ocean;0
7976;61;224;103;sea;false;ocean;0
7977;210;6;188;sea;false;ocean;0
7978;65;181;215;sea;false;ocean;0
7979;204;41;106;sea;false;ocean;0
7980;35;189;185;sea;false;ocean;0
7981;29;62;184;sea;false;ocean;0
7982;8;162;220;sea;false;ocean;0
7983;33;173;94;sea;false;ocean;0
7984;92;173;102;sea;false;ocean;0
7985;123;141;41;sea;false;ocean;0
7986;30;198;55;sea;false;ocean;0
7987;111;45;246;sea;false;ocean;0
7988;30;142;101;sea;false;ocean;0
7989;226;124;55;sea;false;ocean;0
7990;254;110;220;sea;false;ocean;0
7991;38;25;178;sea;false;ocean;0
7992;168;46;27;sea;false;ocean;0
7993;121;179;150;sea;false;ocean;0
7994;162;168;227;sea;false;ocean;0
7995;201;182;217;sea;false;ocean;0
7996;83;91;59;sea;false;ocean;0
7997;73;55;212;sea;false;ocean;0
7998;221;112;57;sea;false;ocean;0
7999;161;76;238;sea;false;ocean;0
8000;131;219;168;sea;false;ocean;0
8001;58;165;51;sea;false;ocean;0
8002;42;162;197;sea;false;ocean;0
8003;127;158;7;sea;false;ocean;0
8004;184;139;24;sea;false;ocean;0
8005;227;194;56;sea;false;ocean;0
8006;150;46;208;sea;false;ocean;0
8007;100;122;141;sea;false;ocean;0
8008;144;87;202;sea;false;ocean;0
8009;110;99;206;sea;false;ocean;0
8010;54;132;137;sea;false;ocean;0
8011;39;84;83;sea;false;ocean;0
8012;173;190;91;sea;false;ocean;0
8013;133;65;178;sea;false;ocean;0
8014;254;199;168;sea;false;ocean;0
8015;235;38;50;sea;false;ocean;0
8016;166;21;252;sea;false;ocean;0
8017;35;142;230;sea;false;ocean;0
8018;205;23;68;sea;false;ocean;0
8019;165;62;201;sea;false;ocean;0
8020;114;48;141;sea;false;ocean;0
8021;61;148;200;sea;false;ocean;0
8022;180;100;226;sea;false;ocean;0
8023;81;228;5;sea;false;ocean;0
8024;91;22;10;sea;false;ocean;0
8025;199;24;244;sea;false;ocean;0
8026;247;56;170;sea;false;ocean;0
8027;105;58;191;sea;false;ocean;0
8028;222;171;94;sea;false;ocean;0
8029;240;144;48;sea;false;ocean;0
8030;230;209;144;sea;false;ocean;0
8031;185;114;183;sea;false;ocean;0
8032;138;128;157;sea;false;ocean;0
8033;100;39;69;sea;false;ocean;0
8034;53;82;181;sea;false;ocean;0
8035;184;148;174;sea;false;ocean;0
8036;188;158;236;sea;false;ocean;0
8037;156;145;60;sea;false;ocean;0
8038;10;153;55;sea;false;ocean;0
8039;118;23;246;sea;false;ocean;0
8040;119;138;48;sea;false;ocean;0
8041;225;238;14;sea;false;ocean;0
8042;138;7;182;sea;false;ocean;0
8043;77;145;87;sea;false;ocean;0
8044;135;125;115;sea;false;ocean;0
8045;145;137;199;sea;false;ocean;0
8046;242;248;26;sea;false;ocean;0
8047;168;43;186;sea;false;ocean;0
8048;162;242;104;sea;false;ocean;0
8049;243;194;169;sea;false;ocean;0
8050;129;62;82;sea;false;ocean;0
8051;168;198;7;sea;false;ocean;0
8052;136;72;4;sea;false;ocean;0
8053;162;79;22;sea;false;ocean;0
8054;133;31;154;sea;false;ocean;0
8055;153;161;218;sea;false;ocean;0
8056;12;56;184;sea;false;ocean;0
8057;112;236;50;sea;false;ocean;0
8058;166;207;180;sea;false;ocean;0
8059;18;233;181;sea;false;ocean;0
8060;213;16;213;sea;false;ocean;0
8061;94;208;48;sea;false;ocean;0
8062;8;34;27;sea;false;ocean;0
8063;121;143;110;sea;false;ocean;0
8064;27;171;38;sea;false;ocean;0
8065;206;234;103;sea;false;ocean;0
8066;41;177;104;sea;false;ocean;0
8067;157;68;172;sea;false;ocean;0
8068;50;217;157;sea;false;ocean;0
8069;52;189;116;sea;false;ocean;0
8070;55;52;79;sea;false;ocean;0
8071;243;152;100;sea;false;ocean;0
8072;196;62;251;sea;false;ocean;0
8073;77;166;73;sea;false;ocean;0
8074;139;133;35;sea;false;ocean;0
8075;134;130;103;sea;false;ocean;0
8076;207;102;32;sea;false;ocean;0
8077;20;134;238;sea;false;ocean;0
8078;188;76;188;sea;false;ocean;0
8079;87;12;241;sea;false;ocean;0
8080;11;161;119;sea;false;ocean;0
8081;116;237;54;sea;false;ocean;0
8082;72;190;205;sea;false;ocean;0
8083;142;35;57;sea;false;ocean;0
8084;73;35;215;sea;false;ocean;0
8085;78;217;143;sea;false;ocean;0
8086;95;190;56;sea;false;ocean;0
8087;45;30;129;sea;false;ocean;0
8088;156;173;31;sea;false;ocean;0
8089;208;106;112;sea;false;ocean;0
8090;55;164;255;sea;false;ocean;0
8091;23;78;218;sea;false;ocean;0
8092;135;237;62;sea;false;ocean;0
8093;146;21;99;sea;false;ocean;0
8094;151;133;168;sea;false;ocean;0
8095;173;254;247;sea;false;ocean;0
8096;8;236;102;sea;false;ocean;0
8097;134;0;211;sea;false;ocean;0
8098;118;85;139;sea;false;ocean;0
8099;252;125;120;sea;false;ocean;0
8100;151;197;118;sea;false;ocean;0
8101;243;59;250;sea;false;ocean;0
8102;147;32;244;sea;false;ocean;0
8103;216;169;17;sea;false;ocean;0
8104;185;4;129;sea;false;ocean;0
8105;220;16;1;sea;false;ocean;0
8106;106;14;191;sea;false;ocean;0
8107;149;253;200;land;false;ocean;1
8108;176;36;181;sea;false;ocean;0
8109;17;54;118;sea;false;ocean;0
8110;78;131;134;sea;false;ocean;0
8111;10;92;0;sea;false;ocean;0
8112;221;7;129;sea;false;ocean;0
8113;171;28;30;sea;false;ocean;0
